"URI","Label","Project","Project URI","Item Category","Last Updated","Authorship","Latitude (WGS-84)","Longitude (WGS-84)","Geospatial note","Early Date (BCE/CE)","Late Date (BCE/CE)","Context URI","Context (1)","Context (2)","Context (3)","Context (4)","Context (5)","Context (6)","Context (7)","Context (8)","Context (9)","Has Biological Taxonomy [URI]","Has Biological Taxonomy [Label]","Has anatomical identification [URI]","Has anatomical identification [Label]","Has physiological sex determination [URI]","Has physiological sex determination [Label]","Has fusion character [Proximal URI]","Has fusion character [Proximal Label]","Has fusion character [Distal URI]","Has fusion character [Distal Label]","Taxon","Element","Side","Reference","Species Comment","Age Data","Part","Size","Species","Sex","Mesh Size","Year","Retrieval Method","Observer","Retrieval %","Volume","Cutmarks","Fusion stages","Distal Fusion","Comments","Weight","Proximal Fusion","SDO (unfused)","DPA (unfused)","BPC (unfused)","Sample No","Number of Elements","GB","GL","DC","Species Certain","Bp","Age group","GL (unfused)","BPC","Bd","SD","Dp (unfused)","Bp (unfused)","Stratum","LG","GLP","BG","GB (unfused)","LF","HP","Ld","BF","GLm","GL1","Dm","Dl","DPA","Bd (unfused)","Dp","BFp","Dd (unfused)","Dd","LO (unfused)","SBV","DC (unfused)","b measurement","a measurement","H","BPC (unfused/neonate)","GH","LmT","BFd"
"http://opencontext.org/subjects/TESTSPA0000006537","Bone Ref# 297","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003432","Turkey","Pınarbaşı","Site A","Stratum 6","Context ABU","","","","","http://eol.org/pages/2775704; http://eol.org/pages/1905","Osteichthyes; Actinopterygii","http://purl.obolibrary.org/obo/UBERON_0002412","vertebra","","","","","","","Pisces","Vertebrae","","297.0","Fish","","Fragment","<2 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","280.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000006616","Bone Ref# 363","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/4445650; http://eol.org/pages/42318","Sus scrofa domesticus; Sus","http://purl.obolibrary.org/obo/UBERON_0003268","tooth of lower jaw","","","","","","","Sus scrofa","Mandibular Tooth","Left","363.0","Sus","Deciduous tooth","dp2, Almost Complete","<2 cm","scrofa","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","Burnt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000006602","Bone Ref# 364","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/4445650; http://eol.org/pages/42318","Sus scrofa domesticus; Sus","http://purl.obolibrary.org/obo/UBERON_0003267","tooth of upper jaw","","","","","","","Sus scrofa","Maxillary Tooth","Right","364.0","Sus","Heavily worn","dp4 or m1 broken","2-5 cm","scrofa","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000006603","Bone Ref# 365","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/4445650; http://eol.org/pages/42318","Sus scrofa domesticus; Sus","http://purl.obolibrary.org/obo/UBERON_0003268","tooth of lower jaw","","","","","","","Sus scrofa","Mandibular Tooth","Right","365.0","Sus","Deciduous","Incisor","2-5 cm","scrofa","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000006340","Bone Ref# 366","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0003267","tooth of upper jaw","","","","","","","Ovis/Capra","Maxillary Tooth","Right","366.0","Ovis/Capra","Permanent","M1 or M2 Fragment","2-5 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000003425","Bone Ref# 368","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/111244","Arvicola","http://purl.obolibrary.org/obo/UBERON_0001684","mandible","","","","","","","Arvicola","Mandible","Right","368.0","","","Neonatal because born with III & IV fused","<2 cm","Arvicola","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","","0.05","","","","","35.0","1.0","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000006559","Bone Ref# 369","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/8677","Rodentia","http://purl.obolibrary.org/obo/UBERON_0001684","mandible","","","","","","","Rodent","Mandible","Right","369.0","Rodent","","Neonatal because born with III & IV fused","<2 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","Root fragments of canine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000003429","Bone Ref# 370","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/111244","Arvicola","http://purl.obolibrary.org/obo/UBERON_0001684","mandible","","","","","","","Arvicola","Mandible","Right","370.0","","","Neonatal because born with III & IV fused","<2 cm","Arvicola","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000003480","Bone Ref# 371","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/695","Aves","http://purl.obolibrary.org/obo/UBERON_0004743","coracoid bone","","","","","","","Aves","Coracoid","Left","371.0","Bird, song bird size","","Complete","2-5 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000003538","Bone Ref# 372","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/695","Aves","http://purl.obolibrary.org/obo/UBERON_0003221","phalanx","","","","","","","Aves","Phalanx","","372.0","Bird","","Digit II fragment","<2 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000006426","Bone Ref# 373","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/32609438","Sheep/goat","http://purl.obolibrary.org/obo/UBERON_0001424","ulna","","","","","http://opencontext.org/vocabularies/open-context-zooarch/dist-epi-fused","Distal epiphysis fused","Ovis/Capra","Ulna","Left","373.0","Ovis/Capra","Fused","Distal end fragment","<2 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","distal fused","Burnt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000004836","Bone Ref# 374","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","","","","","","","","","","","Not Identifiable","Bone","","374.0","Not Identifiable","","Fragments","<2 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","","86.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000003938","Bone Ref# 375","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/1036116","Castor fiber Linnaeus, 1758","http://purl.obolibrary.org/obo/UBERON_0004301","middle phalanx","","","","","","","Castor fiber","Middle Phalanx","","375.0","Castor","","Complete","<2 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000003879","Bone Ref# 376","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/7662","Carnivora","http://purl.obolibrary.org/obo/UBERON_0013586; http://purl.obolibrary.org/obo/UBERON_0003821","fused metapodial bones 3 and 4; metapodium bone","","","","","","","Carnivore","Metapodial","Right","376.0","Carnivore","","Distal end fragment","2-5 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","Burnt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000003880","Bone Ref# 377","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/7662","Carnivora","http://purl.obolibrary.org/obo/UBERON_0013587; http://purl.obolibrary.org/obo/UBERON_0003645; http://purl.obolibrary.org/obo/UBERON_0003648; http://purl.obolibrary.org/obo/UBERON_0003649; http://purl.obolibrary.org/obo/UBERON_0003646; http://purl.obolibrary.org/obo/UBERON_0002374; http://purl.obolibrary.org/obo/UBERON_0003647","fused metacarpal bones 3 and 4; metacarpal bone of digit 1; metacarpal bone of digit 4; metacarpal bone of digit 5; metacarpal bone of digit 2; metacarpal bone; metacarpal bone of digit 3","","","","","","","Carnivore","Metacarpal","Left","377.0","","NA","Proximal end fragment III","2-5 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000003481","Bone Ref# 378","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/695","Aves","","","","","","","","","Aves","Bone","NA","378.0","","NA","Fragments","2-5 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","","2.8","","","","","","17.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000003539","Bone Ref# 379","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/695","Aves","http://purl.obolibrary.org/obo/UBERON_0006849","scapula","","","","","","","Aves","Scapula","Left","379.0","Bird","","Proximal end fragment","<2 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000003881","Bone Ref# 380","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/7662","Carnivora","http://purl.obolibrary.org/obo/UBERON_0003221","phalanx","","","","","","","Carnivore","Phalanx","","380.0","","","Distal end fragment","2-5 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000004659","Bone Ref# 381","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","","","","","","","","","","","Not Identifiable","Bone","","381.0","Not Identifiable","","Fragments","2-5 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","Burnt","63.4","","","","","","233.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000004439","Bone Ref# 382","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/10840","Lepus","http://purl.obolibrary.org/obo/UBERON_0000976","humerus","","","","","http://opencontext.org/vocabularies/open-context-zooarch/dist-epi-fused","Distal epiphysis fused","Lepus sp.","Humerus","Left","382.0","Lepus","Fused","Distal end fragment","<2 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","distal fused","Burnt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000004660","Bone Ref# 383","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","","","","","","","","","","","Not Identifiable","Bone","","383.0","Not Identifiable","","Fragments","2-5 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","","100.0","","","","","","73.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000006546","Bone Ref# 384","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/1703; http://eol.org/pages/4658568","Reptilia; Lepidosauria","http://purl.obolibrary.org/obo/UBERON_0002412","vertebra","","","","","","","Reptile","Vertebrae","","384.0","Reptile?","","Fragment","<2 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","Burnt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000003482","Bone Ref# 385","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/695","Aves","http://purl.obolibrary.org/obo/UBERON_0001423","radius bone","","","","","","","Aves","Radius","","385.0","Bird, large","","Proximal end fragment","2-5 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000006664","Bone Ref# 386","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/328609; http://eol.org/pages/19076","Vulpes vulpes (Linnaeus, 1758); Vulpes","http://purl.obolibrary.org/obo/UBERON_0006849","scapula","","","","","","","Vulpes vulpes","Scapula","","386.0","vulpes","","Distal end fragment","2-5 cm","vulpes","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000004440","Bone Ref# 387","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/10840","Lepus","http://purl.obolibrary.org/obo/UBERON_0001447","tarsal bone","","","","","","","Lepus sp.","Tarsal Bone","","387.0","Lepus","","Complete","<2 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000003882","Bone Ref# 389","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/7662","Carnivora","http://purl.obolibrary.org/obo/UBERON_0001684","mandible","","","","","","","Carnivore","Mandible","Left","389.0","Carnivore","Unfused","Ramus Fragment","2-5 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000004661","Bone Ref# 390","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","","","http://purl.obolibrary.org/obo/UBERON_0001098","incisor tooth","","","","","","","Not Identifiable","Tooth","","390.0","Not Identifiable","","Fragments","2-5 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000006550","Bone Ref# 391","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/1703; http://eol.org/pages/4658568","Reptilia; Lepidosauria","","","","","","","","","Reptile","Bone","","391.0","Reptile","","","","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000004761","Bone Ref# 393","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","","","","","","","","","","","Not Identifiable","Bone","","393.0","Not Identifiable","","Fragments","5-10 cm","Unknown","","5","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","","113.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000006551","Bone Ref# 394","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/1703; http://eol.org/pages/4658568","Reptilia; Lepidosauria","","","","","","","","","Reptile","Bone","","394.0","Reptile","","","","Unknown","","3","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000003883","Bone Ref# 395","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/7662","Carnivora","http://purl.obolibrary.org/obo/UBERON_0003221","phalanx","","","","","","","Carnivore","Phalanx","Left","395.0","Carnivore","","Distal end fragment","2-5 cm","Unknown","","3","PB 94","Floatation","Denise Carruthers","100.0","140.0","Burnt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000003430","Bone Ref# 396","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/111244","Arvicola","http://purl.obolibrary.org/obo/UBERON_0003267","tooth of upper jaw","","","","","","","Arvicola","Maxillary Tooth","Left","396.0","","","m2 complete","<2 cm","Arvicola","","3","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"http://opencontext.org/subjects/TESTSPA0000003884","Bone Ref# 399","Pınarbaşı 1994: Animal Bones","http://opencontext.org/projects/TESTPRJ0000000004","Animal Bone","2014-07-23","Denise Carruthers","37.493962000000000000000","33.016928000000000000000","Best available location data","-12500","-7500","http://opencontext.org/subjects/TESTSPA0000003427","Turkey","Pınarbaşı","Site A","Stratum 1","Context ABR","","","","","http://eol.org/pages/7662","Carnivora","http://purl.obolibrary.org/obo/UBERON_0001098","incisor tooth","","","","","","","Carnivore","Tooth","Left","399.0","Carnivore","","Fragment of dp2/dp3 or p2/p3","2-5 cm","Unknown","","3","PB 94","Floatation","Denise Carruthers","100.0","140.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
